Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Gender,Exam_Score,Total_Learning_Effort
0.882,0.275,0.5,0.0,1.0,0.833,0.2,0.5,1.0,0.0,0.5,0.5,1.0,1.0,0.667,1.0,1.0,0.267,0.789
0.471,0.45,0.0,1.0,1.0,0.667,0.18,0.5,1.0,0.25,1.0,0.5,1.0,1.0,0.167,0.0,1.0,0.244,0.474
0.559,0.8,0.5,0.5,0.0,0.333,0.06,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.667,1.0,1.0,0.311,0.605
0.235,0.6,1.0,0.5,0.0,0.167,0.62,0.0,1.0,0.125,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.2,0.237
0.765,0.1,0.5,1.0,1.0,0.5,0.48,0.5,1.0,0.0,1.0,0.5,1.0,1.0,0.333,0.0,0.0,0.311,0.684
0.294,0.625,0.0,1.0,1.0,0.333,0.42,0.5,1.0,0.125,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.244,0.289
0.529,0.175,1.0,0.5,1.0,0.5,0.52,0.5,1.0,0.125,0.5,1.0,0.0,0.5,0.333,1.0,1.0,0.222,0.5
0.294,0.5,0.5,0.5,1.0,0.167,0.88,1.0,1.0,0.125,0.5,0.5,0.0,1.0,0.5,0.0,0.0,0.267,0.289
0.382,0.525,0.5,1.0,0.0,0.833,0.08,0.5,1.0,0.375,0.5,1.0,1.0,0.0,0.5,0.0,1.0,0.267,0.421
0.353,0.875,0.5,0.5,0.0,0.5,0.54,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.289,0.316
0.382,0.45,0.5,0.0,0.0,0.5,0.7,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.333,1.0,1.0,0.222,0.447
0.412,0.275,0.5,0.0,1.0,0.333,0.98,0.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.244,0.474
0.412,0.225,1.0,0.5,1.0,0.5,0.74,0.0,1.0,0.25,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.222,0.421
0.647,0.875,0.5,0.5,1.0,0.5,0.54,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.356,0.579
0.294,0.175,0.5,1.0,1.0,0.333,0.76,0.5,1.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.178,0.263
0.529,0.425,1.0,0.0,1.0,0.5,1.0,0.0,1.0,0.25,1.0,1.0,1.0,1.0,0.667,0.0,0.0,0.333,0.526
0.706,0.175,1.0,1.0,1.0,0.833,0.88,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.333,0.0,0.0,0.333,0.632
0.412,0.775,0.0,0.5,1.0,0.0,0.08,1.0,1.0,0.375,0.0,0.5,1.0,0.5,0.667,0.0,0.0,0.267,0.447
0.382,0.475,1.0,0.5,1.0,0.5,0.58,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.333,0.0,1.0,0.289,0.395
0.471,0.35,0.5,0.0,1.0,0.333,0.78,0.5,0.0,0.0,1.0,0.5,1.0,0.5,0.333,0.0,1.0,0.178,0.421
0.706,0.35,0.5,1.0,1.0,0.833,0.68,0.0,1.0,0.375,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.333,0.711
0.529,0.85,0.5,0.5,0.0,0.5,0.42,0.0,0.0,0.125,0.0,1.0,0.0,0.5,0.333,0.0,1.0,0.311,0.5
0.412,0.55,0.5,0.5,1.0,0.167,0.32,0.5,1.0,0.125,0.5,0.0,1.0,1.0,0.5,0.0,0.0,0.244,0.395
0.588,0.725,0.0,1.0,0.0,0.5,0.62,0.5,1.0,0.25,0.0,1.0,1.0,0.5,0.333,0.0,1.0,0.333,0.579
0.294,0.9,0.5,1.0,0.0,0.667,0.42,0.0,1.0,0.125,0.5,0.0,1.0,1.0,0.5,0.0,1.0,0.289,0.289
0.618,0.9,0.5,0.5,0.0,1.0,0.4,0.5,1.0,0.0,1.0,0.5,1.0,0.0,0.667,0.0,0.0,0.333,0.553
0.559,0.325,0.0,1.0,1.0,0.0,0.84,0.5,1.0,0.0,0.0,0.5,1.0,1.0,0.667,0.0,1.0,0.267,0.5
0.441,0.95,0.5,1.0,1.0,0.167,0.32,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.311,0.395
0.353,0.025,1.0,0.0,1.0,0.833,0.64,0.5,1.0,0.25,0.5,1.0,1.0,1.0,0.333,0.0,1.0,0.2,0.368
0.353,0.375,1.0,0.5,0.0,0.167,0.88,0.0,0.0,0.125,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.156,0.342
0.588,0.9,0.5,0.5,0.0,0.5,0.62,0.5,1.0,0.125,0.0,0.5,0.0,1.0,0.333,0.0,1.0,0.356,0.553
0.706,0.275,1.0,0.5,1.0,0.333,0.5,0.5,1.0,0.25,0.5,1.0,0.0,0.5,0.667,0.0,1.0,0.311,0.684
0.382,0.275,0.5,1.0,1.0,0.333,0.04,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.167,0.0,1.0,0.156,0.342
0.588,0.3,0.0,0.5,1.0,0.5,0.68,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.667,0.0,1.0,0.244,0.526
0.118,0.6,0.5,1.0,1.0,0.5,1.0,0.0,1.0,0.375,0.0,0.5,0.0,0.0,0.667,1.0,1.0,0.2,0.184
0.382,0.45,0.0,1.0,0.0,0.833,0.8,0.5,1.0,0.375,0.0,0.5,1.0,0.0,0.5,0.0,1.0,0.244,0.421
0.5,0.725,1.0,0.5,1.0,0.833,0.64,0.5,1.0,0.25,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.378,0.5
0.353,0.9,1.0,1.0,1.0,0.667,0.46,0.5,1.0,0.375,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.356,0.395
0.324,0.675,0.5,1.0,1.0,0.5,0.22,0.5,1.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.222,0.289
0.382,0.2,0.5,0.5,1.0,0.5,0.7,0.5,1.0,0.125,0.5,0.5,1.0,1.0,0.333,0.0,0.0,0.222,0.368
0.559,0.925,0.5,1.0,1.0,0.667,0.18,0.5,1.0,0.125,0.0,0.5,1.0,0.0,0.5,0.0,1.0,0.333,0.526
0.471,0.275,0.5,1.0,1.0,0.833,0.88,1.0,1.0,0.125,1.0,0.5,0.0,1.0,0.667,0.0,1.0,0.289,0.447
0.118,0.15,1.0,0.0,1.0,0.667,0.36,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.333,1.0,1.0,0.044,0.105
0.118,0.1,0.5,1.0,0.0,0.833,0.4,1.0,1.0,0.5,0.0,0.0,1.0,0.5,0.667,1.0,1.0,0.089,0.211
0.382,0.575,0.0,0.0,1.0,0.333,0.22,0.5,1.0,0.0,0.5,1.0,1.0,0.5,0.667,0.0,1.0,0.2,0.342
0.588,0.125,1.0,0.5,1.0,0.833,0.48,0.5,1.0,0.25,0.5,1.0,0.0,0.5,0.5,0.0,1.0,0.267,0.579
0.029,0.15,0.0,1.0,0.0,0.667,0.68,0.0,1.0,0.25,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.111,0.079
0.412,0.3,1.0,1.0,1.0,0.333,0.3,0.0,1.0,0.375,0.0,1.0,1.0,1.0,0.333,0.0,1.0,0.267,0.447
0.412,0.275,0.5,1.0,1.0,0.5,0.7,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.222,0.421
0.735,0.6,0.5,0.5,1.0,0.5,0.62,0.5,1.0,0.125,0.5,1.0,1.0,0.0,0.5,0.0,1.0,0.356,0.684
0.441,0.825,0.0,0.5,1.0,0.5,0.38,0.5,1.0,0.0,0.0,0.5,1.0,0.5,0.333,0.0,1.0,0.267,0.395
0.559,0.75,0.5,0.5,1.0,0.5,0.32,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.167,0.0,1.0,0.311,0.5
0.529,0.25,1.0,0.5,1.0,0.167,0.86,1.0,1.0,0.125,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.289,0.5
0.118,0.25,0.5,0.5,1.0,0.333,0.02,0.5,1.0,0.0,1.0,0.5,0.0,0.5,0.167,0.0,0.0,0.089,0.105
0.647,0.975,1.0,1.0,0.0,0.5,0.72,0.0,0.0,0.375,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.444,0.658
0.529,0.0,0.5,0.5,1.0,0.333,0.42,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.667,1.0,1.0,0.089,0.474
0.588,0.875,1.0,0.5,0.0,0.333,0.72,0.0,1.0,0.0,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.356,0.526
0.118,0.95,0.5,0.5,0.0,0.5,0.08,1.0,1.0,0.0,0.5,1.0,0.0,0.5,0.333,0.0,0.0,0.244,0.105
0.794,0.35,0.5,0.0,0.0,1.0,0.98,0.5,1.0,0.125,1.0,0.5,0.0,1.0,0.333,0.0,1.0,0.311,0.737
0.441,0.45,1.0,0.5,1.0,0.5,0.08,0.0,0.0,0.5,0.0,1.0,1.0,0.5,0.667,1.0,0.0,0.222,0.5
0.559,0.7,0.5,0.5,1.0,0.833,0.16,0.0,1.0,0.375,0.0,0.5,0.0,0.0,0.333,0.0,1.0,0.289,0.579
0.5,0.6,1.0,0.0,0.0,0.5,0.42,0.5,1.0,0.625,0.0,1.0,0.0,1.0,0.333,0.0,0.0,0.289,0.579
0.412,0.325,0.5,0.5,1.0,0.333,0.94,1.0,1.0,0.125,0.5,1.0,1.0,1.0,0.5,0.0,1.0,0.267,0.395
0.412,0.55,1.0,0.5,1.0,0.5,0.3,0.5,1.0,0.125,0.5,0.5,1.0,1.0,0.833,0.0,1.0,0.289,0.395
0.559,0.725,0.0,0.5,1.0,0.833,0.56,0.5,1.0,0.0,0.5,0.5,1.0,1.0,0.5,0.0,1.0,0.289,0.5
0.235,0.05,1.0,0.5,1.0,0.5,0.52,1.0,1.0,0.375,1.0,0.5,0.0,0.5,0.5,1.0,1.0,0.733,0.289
0.647,0.0,0.5,1.0,1.0,0.667,0.34,0.5,1.0,0.125,0.5,1.0,1.0,0.5,0.333,0.0,0.0,0.244,0.605
0.441,0.45,1.0,0.0,1.0,0.5,0.7,1.0,1.0,0.375,0.0,0.0,1.0,0.0,0.333,0.0,1.0,0.267,0.474
0.294,0.125,0.5,1.0,0.0,0.5,0.5,0.0,1.0,0.25,0.5,1.0,0.0,0.5,0.667,0.0,1.0,0.178,0.316
0.412,0.675,0.5,1.0,1.0,0.5,0.58,0.5,1.0,0.375,0.0,0.5,1.0,0.5,0.667,1.0,0.0,0.289,0.447
0.735,0.225,1.0,0.0,0.0,0.333,0.22,0.0,1.0,0.25,0.5,1.0,1.0,1.0,0.167,1.0,1.0,0.222,0.711
0.412,0.425,1.0,0.5,1.0,0.5,0.92,0.5,1.0,0.125,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.267,0.395
0.559,0.2,1.0,1.0,1.0,0.667,0.12,0.5,0.0,0.375,0.5,0.5,0.0,1.0,0.167,0.0,1.0,0.267,0.579
0.382,0.55,0.5,0.5,1.0,0.5,0.7,0.5,1.0,0.125,1.0,0.5,1.0,0.5,0.667,0.0,1.0,0.267,0.368
0.647,0.125,0.5,0.0,0.0,0.5,0.88,0.0,1.0,0.125,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.2,0.605
0.618,0.025,0.5,0.5,0.0,0.667,0.08,0.5,1.0,0.125,0.0,0.5,1.0,0.5,0.333,1.0,1.0,0.133,0.579
0.824,0.05,0.5,0.5,1.0,0.5,0.02,0.5,1.0,0.25,0.5,0.5,1.0,0.5,0.167,0.0,0.0,0.222,0.789
0.471,0.95,0.0,1.0,1.0,0.5,0.34,1.0,1.0,0.125,0.5,0.5,0.0,0.0,0.667,0.0,0.0,0.333,0.447
0.618,0.15,0.5,1.0,0.0,0.667,0.78,0.5,1.0,0.0,0.5,1.0,1.0,1.0,0.333,0.0,1.0,0.267,0.553
0.529,0.7,1.0,0.0,0.0,0.5,0.72,0.5,1.0,0.125,0.0,0.5,0.0,1.0,0.333,0.0,1.0,0.289,0.5
0.735,0.075,0.5,0.5,1.0,0.5,0.82,0.5,1.0,0.125,0.0,0.5,0.0,1.0,0.167,0.0,1.0,0.222,0.684
0.382,0.1,1.0,0.5,1.0,0.667,0.4,0.0,1.0,0.375,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.178,0.421
0.618,0.5,0.5,1.0,0.0,0.5,1.0,0.5,1.0,0.125,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0.378,0.579
0.471,0.475,1.0,0.5,1.0,0.5,0.36,0.5,1.0,0.25,1.0,1.0,1.0,0.0,0.167,0.0,0.0,0.289,0.474
0.5,0.95,0.5,1.0,1.0,0.5,0.8,0.5,1.0,0.25,0.5,0.5,1.0,1.0,0.667,0.0,1.0,0.4,0.5
0.529,0.95,1.0,0.5,1.0,0.5,0.36,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.5,1.0,0.0,0.356,0.474
0.559,0.775,0.5,1.0,0.0,0.167,0.22,0.5,1.0,0.375,0.0,1.0,1.0,0.5,0.333,0.0,1.0,0.333,0.579
0.471,0.6,1.0,0.5,1.0,0.5,0.34,0.0,1.0,0.0,0.5,0.0,1.0,1.0,0.5,0.0,0.0,0.289,0.421
0.529,0.45,0.5,1.0,0.0,1.0,0.2,0.5,1.0,0.375,1.0,0.5,1.0,0.0,0.833,0.0,1.0,0.289,0.553
0.765,0.35,0.5,0.5,0.0,0.333,0.12,0.0,1.0,0.25,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.289,0.737
0.676,0.95,0.0,1.0,1.0,0.333,0.36,0.5,1.0,0.125,0.0,0.5,0.0,0.5,0.167,0.0,1.0,0.356,0.632
0.647,0.6,0.5,0.5,1.0,1.0,0.14,0.0,1.0,0.5,0.5,0.5,1.0,1.0,0.333,0.0,1.0,0.333,0.684
0.412,0.575,1.0,0.5,0.0,0.333,0.5,0.5,1.0,0.25,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.267,0.421
0.353,0.225,0.0,0.5,1.0,0.833,0.04,0.5,1.0,0.0,1.0,0.5,1.0,0.5,0.5,0.0,0.0,0.133,0.316
0.676,0.05,1.0,0.0,1.0,0.5,0.44,0.0,1.0,0.125,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.2,0.632
0.647,0.95,0.0,0.5,0.0,0.5,0.96,0.5,1.0,0.125,0.5,0.5,1.0,0.0,0.667,0.0,1.0,0.378,0.605
0.765,0.325,1.0,0.5,0.0,0.5,0.36,0.0,1.0,0.125,0.0,1.0,0.0,1.0,0.667,1.0,1.0,0.267,0.711
0.382,0.45,1.0,0.0,1.0,0.667,0.14,1.0,1.0,0.125,0.5,0.5,1.0,0.0,0.5,0.0,1.0,0.222,0.368
0.471,0.125,0.5,0.0,1.0,0.167,0.3,1.0,1.0,0.125,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.2,0.447
0.206,0.825,0.0,0.5,1.0,0.5,0.8,0.5,1.0,0.0,0.0,0.5,0.0,1.0,0.333,0.0,0.0,0.244,0.184
0.441,0.025,0.5,0.5,0.0,0.333,0.32,0.5,1.0,0.125,0.5,1.0,1.0,1.0,0.333,0.0,0.0,0.156,0.421
0.676,0.825,0.0,0.5,0.0,0.0,0.38,0.5,1.0,0.25,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.333,0.658
0.412,0.15,0.5,0.5,1.0,0.833,0.78,0.5,0.0,0.125,0.5,1.0,1.0,1.0,0.667,0.0,0.0,0.2,0.395
0.618,0.875,0.5,0.0,0.0,0.0,0.26,0.0,1.0,0.375,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.333,0.632
0.471,0.725,0.5,0.0,0.0,1.0,0.48,0.5,1.0,0.125,0.0,0.5,1.0,1.0,0.333,0.0,0.0,0.244,0.447
0.559,0.175,0.0,1.0,1.0,0.667,0.06,0.5,1.0,0.0,0.5,1.0,1.0,0.0,0.5,0.0,1.0,0.156,0.5
0.294,0.575,0.0,0.0,0.0,0.167,0.18,1.0,1.0,0.5,0.0,0.5,0.0,0.5,0.333,0.0,0.0,0.178,0.368
0.529,0.325,0.0,0.5,1.0,0.833,0.2,1.0,1.0,0.25,0.5,0.5,1.0,1.0,0.5,0.0,1.0,0.244,0.526
0.471,0.85,0.5,1.0,1.0,0.333,0.82,0.5,1.0,0.125,0.0,0.5,1.0,0.0,0.5,0.0,1.0,0.333,0.447
0.206,0.4,0.5,0.0,0.0,0.0,0.36,0.5,1.0,0.125,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.178,0.211
0.706,0.4,0.5,1.0,1.0,0.333,0.38,1.0,1.0,0.0,0.5,1.0,1.0,0.5,0.167,0.0,1.0,0.333,0.632
0.647,0.175,1.0,0.5,1.0,0.333,0.3,0.5,1.0,0.125,0.0,0.5,1.0,0.0,0.5,0.0,1.0,0.222,0.605
0.588,0.375,0.5,0.0,1.0,0.667,0.32,0.5,1.0,0.625,0.5,0.0,1.0,0.5,0.5,0.0,1.0,0.267,0.658
0.765,0.875,1.0,0.5,0.0,0.833,0.4,0.5,0.0,0.125,0.0,0.5,0.0,1.0,0.333,0.0,0.0,0.4,0.711
0.324,0.375,0.5,0.5,1.0,0.167,0.9,0.5,1.0,0.0,0.5,0.5,1.0,1.0,0.5,0.0,1.0,0.6,0.289
0.794,0.95,0.0,0.5,0.0,0.5,0.02,1.0,1.0,0.0,0.0,0.5,1.0,1.0,0.333,0.0,1.0,0.356,0.711
0.676,0.95,0.5,0.5,1.0,0.0,0.62,0.0,1.0,0.125,0.0,0.5,1.0,1.0,0.667,0.0,1.0,0.4,0.632
0.471,0.15,0.5,1.0,0.0,0.5,0.88,0.0,1.0,0.125,1.0,0.5,1.0,1.0,0.667,0.0,0.0,0.222,0.447
0.706,0.175,1.0,0.5,1.0,1.0,0.42,0.5,1.0,0.125,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.267,0.658
0.294,0.875,0.5,0.5,1.0,0.0,0.66,0.0,0.0,0.125,0.0,1.0,1.0,0.5,0.667,0.0,1.0,0.267,0.289
0.353,0.4,1.0,1.0,1.0,0.167,0.58,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.667,0.0,0.0,0.311,0.421
0.382,0.0,0.5,1.0,1.0,0.667,0.34,0.0,1.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.133,0.342
0.412,0.275,0.5,0.0,0.0,0.667,0.14,0.5,1.0,0.375,0.5,1.0,0.0,1.0,0.667,0.0,0.0,0.2,0.447
0.324,0.6,0.0,1.0,0.0,0.333,0.22,0.0,1.0,0.125,1.0,0.5,1.0,1.0,0.333,0.0,1.0,0.2,0.316
0.706,0.8,0.0,0.5,1.0,0.833,0.06,0.0,1.0,0.25,0.0,0.5,1.0,0.0,0.333,0.0,1.0,0.289,0.684
0.441,0.125,0.5,0.0,0.0,0.333,0.76,0.5,1.0,0.125,0.5,0.5,0.0,1.0,0.167,1.0,1.0,0.156,0.421
0.559,0.1,0.5,0.5,1.0,1.0,0.54,1.0,1.0,0.625,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.244,0.632
0.412,0.925,1.0,0.0,1.0,0.667,0.78,0.5,1.0,0.125,0.0,0.5,1.0,0.5,0.667,0.0,1.0,0.333,0.395
0.176,0.75,1.0,0.5,1.0,0.833,0.3,0.0,1.0,0.375,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.267,0.237
0.559,0.6,0.5,0.5,1.0,0.667,0.8,0.5,1.0,0.25,0.5,0.5,1.0,1.0,0.333,0.0,0.0,0.333,0.553
0.176,0.775,0.5,0.5,0.0,0.667,0.3,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.667,0.0,1.0,0.222,0.158
0.5,0.425,0.0,0.5,0.0,0.667,0.12,0.5,1.0,0.125,0.5,1.0,1.0,1.0,0.667,0.0,1.0,0.222,0.474
0.265,0.75,0.5,1.0,1.0,0.833,0.54,0.5,1.0,0.375,0.5,0.5,1.0,1.0,0.5,0.0,1.0,0.333,0.316
0.853,0.375,1.0,0.5,1.0,0.5,0.94,1.0,1.0,0.125,0.5,0.5,0.0,0.5,0.5,0.0,1.0,0.378,0.789
0.647,0.25,0.5,0.5,0.0,0.333,0.42,0.0,1.0,0.0,0.0,0.5,1.0,0.5,0.333,0.0,0.0,0.222,0.579
0.529,0.725,1.0,1.0,1.0,0.5,0.52,0.5,1.0,0.125,0.5,0.5,1.0,1.0,0.333,0.0,1.0,0.356,0.5
0.735,0.425,1.0,1.0,1.0,0.333,0.46,0.0,1.0,0.375,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.356,0.737
0.353,0.975,0.5,1.0,1.0,0.333,0.46,1.0,1.0,0.125,1.0,1.0,1.0,0.0,0.833,0.0,1.0,0.378,0.342
0.588,0.35,0.0,0.0,0.0,0.833,0.22,0.0,1.0,0.0,0.5,0.0,1.0,1.0,0.667,0.0,1.0,0.2,0.526
0.529,0.925,0.5,0.5,0.0,0.667,0.42,1.0,1.0,0.25,1.0,1.0,1.0,0.5,0.167,0.0,1.0,0.378,0.526
0.559,0.925,0.0,0.5,0.0,0.667,0.5,0.5,1.0,0.125,0.5,0.5,0.0,1.0,0.667,0.0,1.0,0.356,0.526
0.735,0.25,0.5,0.5,1.0,0.833,0.74,0.0,1.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.244,0.658
0.618,0.8,1.0,0.0,0.0,0.667,0.14,0.5,1.0,0.375,0.5,0.5,0.0,1.0,0.5,0.0,0.0,0.356,0.632
0.559,0.425,0.5,0.5,1.0,1.0,0.58,1.0,1.0,0.25,0.5,0.0,1.0,0.5,0.333,0.0,1.0,0.267,0.553
0.206,0.925,1.0,1.0,0.0,0.0,0.66,0.0,1.0,0.125,0.0,1.0,1.0,0.5,0.333,0.0,1.0,0.311,0.211
0.324,0.45,1.0,0.5,1.0,0.333,0.38,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.833,0.0,0.0,0.267,0.289
0.471,0.75,1.0,0.5,1.0,0.333,0.54,0.5,1.0,0.0,1.0,0.5,1.0,0.5,0.667,0.0,1.0,0.356,0.421
0.529,0.475,0.5,0.0,0.0,0.167,0.72,0.0,1.0,0.125,1.0,0.5,0.0,1.0,0.333,0.0,0.0,0.244,0.5
0.294,0.225,1.0,1.0,0.0,0.5,0.46,0.0,1.0,0.125,0.5,0.0,0.0,1.0,0.333,0.0,1.0,0.156,0.289
0.912,0.2,0.5,0.5,0.0,0.5,0.34,1.0,1.0,0.0,0.5,0.5,0.0,0.5,0.333,0.0,1.0,0.267,0.816
0.765,0.425,0.5,0.0,1.0,1.0,0.82,1.0,1.0,0.25,0.0,0.5,1.0,0.0,0.667,0.0,0.0,0.333,0.737
0.618,0.75,1.0,1.0,0.0,0.667,0.98,1.0,1.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.378,0.553
0.5,0.6,1.0,1.0,0.0,0.333,0.22,0.5,1.0,0.375,0.5,0.5,0.0,0.5,0.333,0.0,1.0,0.311,0.526
0.471,0.7,0.5,1.0,0.0,0.667,0.88,1.0,1.0,0.125,0.5,0.5,1.0,0.5,0.5,0.0,1.0,0.333,0.447
0.324,0.275,1.0,1.0,0.0,0.0,0.54,0.5,1.0,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.2,0.289
0.5,0.475,0.5,0.5,1.0,0.5,0.44,0.0,0.0,0.125,0.5,0.5,1.0,0.0,0.5,0.0,1.0,0.222,0.474
0.559,0.05,0.5,1.0,1.0,0.5,0.9,0.5,1.0,0.25,0.5,0.5,1.0,0.0,0.333,0.0,1.0,0.244,0.553
0.294,0.825,0.0,0.5,0.0,0.333,0.92,1.0,1.0,0.25,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.289,0.316
0.559,1.0,0.5,0.5,1.0,0.5,0.28,0.5,1.0,0.25,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.378,0.553
0.471,0.4,0.5,0.0,1.0,0.333,0.36,0.5,1.0,0.25,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.222,0.474
0.176,0.0,0.5,0.0,1.0,0.333,0.86,0.5,1.0,0.375,0.0,1.0,0.0,0.5,0.333,0.0,0.0,0.111,0.237
0.353,0.175,0.5,0.5,0.0,0.667,0.5,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.667,0.0,0.0,0.178,0.316
0.441,0.65,0.0,0.0,1.0,0.833,0.28,0.0,1.0,0.375,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.244,0.474
0.824,0.6,0.0,0.5,1.0,0.667,0.96,0.0,1.0,0.125,0.5,0.5,1.0,1.0,0.667,0.0,0.0,0.4,0.763
0.588,0.8,0.5,0.5,1.0,0.333,0.22,0.0,1.0,0.5,0.0,0.5,1.0,1.0,0.667,0.0,1.0,0.356,0.632
0.265,0.25,0.5,0.5,1.0,0.333,0.62,0.0,1.0,0.125,0.0,0.5,1.0,0.0,0.333,1.0,1.0,0.089,0.263
0.588,0.775,0.5,0.0,1.0,0.333,0.42,0.5,1.0,0.625,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.333,0.658
0.235,0.7,0.5,0.0,1.0,0.5,0.46,0.0,1.0,0.125,0.5,0.0,0.0,0.5,0.5,1.0,0.0,0.178,0.237
0.676,0.325,0.5,0.5,0.0,0.333,0.1,0.5,1.0,0.125,0.5,0.0,1.0,1.0,0.667,0.0,1.0,0.267,0.632
0.412,0.55,0.0,0.5,1.0,0.833,0.26,0.5,1.0,0.25,0.0,0.5,0.0,0.5,0.333,0.0,1.0,0.222,0.421
0.471,0.15,0.5,0.0,0.0,0.5,0.16,0.5,1.0,0.625,0.5,0.0,1.0,1.0,0.667,0.0,0.0,0.2,0.553
0.735,0.45,1.0,0.5,0.0,0.667,0.74,0.0,1.0,0.25,0.0,0.5,1.0,1.0,0.333,0.0,1.0,0.356,0.711
0.265,0.875,0.5,1.0,1.0,0.167,0.7,0.5,1.0,0.25,1.0,0.5,1.0,0.0,0.333,0.0,1.0,0.333,0.289
0.265,0.425,0.5,0.0,1.0,0.333,0.8,0.5,1.0,0.25,0.5,0.0,1.0,0.5,0.333,0.0,0.0,0.178,0.289
0.382,0.85,0.0,0.5,0.0,0.667,0.7,0.5,1.0,0.375,0.0,1.0,1.0,0.5,0.333,0.0,0.0,0.289,0.421
0.676,0.6,0.5,0.5,1.0,0.667,0.12,0.5,0.0,0.125,0.5,0.5,1.0,0.0,0.333,0.0,0.0,0.267,0.632
0.235,0.2,0.5,1.0,1.0,0.167,0.98,0.5,1.0,0.125,1.0,0.5,1.0,0.5,0.667,0.0,0.0,0.244,0.237
0.0,0.575,1.0,0.0,1.0,0.5,0.18,0.0,1.0,0.25,0.5,1.0,1.0,1.0,0.833,0.0,1.0,0.178,0.053
0.412,0.5,0.5,0.5,1.0,0.5,0.36,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.833,1.0,0.0,0.222,0.368
0.588,0.4,0.5,1.0,1.0,0.333,0.7,0.0,1.0,0.25,0.0,0.5,1.0,1.0,0.5,1.0,1.0,0.244,0.579
0.706,0.125,0.5,0.5,1.0,0.667,0.14,0.5,1.0,0.25,0.0,0.0,1.0,0.0,0.667,0.0,0.0,0.222,0.684
0.412,0.425,0.0,0.5,1.0,0.167,0.18,0.5,1.0,0.25,0.5,1.0,0.0,0.5,0.667,0.0,1.0,0.222,0.421
